date,mb-pt,mb-dt,mb-hd,mb-hc,mb-ht,mb-id,mb-ic,mb-it,ie-pt,ie-dt,ie-hd,ie-hc,ie-ht,ie-id,ie-ic,ie-it,no-pt,no-dt,no-hd,no-hc,no-ht,no-id,no-ic,no-it,pm-pt,pm-dt,pm-hd,pm-hc,pm-ht,pm-id,pm-ic,pm-it,sh-pt,sh-dt,sh-hd,sh-hc,sh-ht,sh-id,sh-ic,sh-it,wg-pt,wg-dt,wg-hd,wg-hc,wg-ht,wg-id,wg-ic,wg-it
2020-07-13,330,7,1,0,47,0,0,14,21,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,26,1,1,0,8,0,0,0,42,1,0,0,8,0,0,1,238,5,0,0,27,0,0,12
2020-07-14,330,7,0,0,47,0,0,14,21,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,26,1,0,0,8,0,0,0,42,1,0,0,8,0,0,1,238,5,0,0,27,0,0,12
2020-07-15,331,7,0,0,47,0,0,14,21,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,26,1,0,0,8,0,0,0,43,1,0,0,8,0,0,1,238,5,0,0,27,0,0,12
2020-07-16,336,7,0,0,47,0,0,14,26,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,26,1,0,0,8,0,0,0,43,1,0,0,8,0,0,1,238,5,0,0,27,0,0,12
2020-07-17,337,7,1,0,48,0,0,14,27,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,26,1,0,0,8,0,0,0,43,1,1,0,9,0,0,1,238,5,0,0,27,0,0,12
2020-07-18,342,7,0,1,48,1,1,15,29,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,26,1,0,0,8,0,0,0,44,1,0,1,9,1,1,2,240,5,0,0,27,0,0,12
2020-07-19,355,7,1,1,49,0,1,15,37,0,1,0,5,0,0,1,3,0,0,0,0,0,0,0,29,1,0,0,8,0,0,0,44,1,0,1,9,0,1,2,242,5,0,0,27,0,0,12
2020-07-20,367,7,1,1,50,0,1,15,44,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,31,1,0,0,8,0,0,0,45,1,1,1,10,0,1,2,244,5,0,0,27,0,0,12
2020-07-21,374,7,1,1,51,0,1,15,46,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,33,1,0,0,8,0,0,0,48,1,0,1,10,0,1,2,244,5,1,0,28,0,0,12
2020-07-22,380,7,1,2,52,1,2,16,49,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,33,1,0,0,8,0,0,0,50,1,0,2,10,1,2,3,245,5,1,0,29,0,0,12
2020-07-23,385,7,0,2,52,0,2,16,50,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,34,1,0,0,8,0,0,0,53,1,0,2,10,0,2,3,245,5,0,0,29,0,0,12
2020-07-24,391,7,0,2,52,0,2,16,50,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,37,1,0,0,8,0,0,0,56,1,0,2,10,0,2,3,245,5,0,0,29,0,0,12
2020-07-25,396,8,0,2,52,0,2,16,51,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,37,1,0,0,8,0,0,0,57,2,0,2,10,0,2,3,248,5,0,0,29,0,0,12
2020-07-26,401,8,1,3,53,0,2,16,53,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,38,1,0,0,8,0,0,0,58,2,1,3,11,0,2,3,249,5,0,0,29,0,0,12
2020-07-27,404,8,0,3,53,0,2,16,55,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,39,1,0,0,8,0,0,0,58,2,0,3,11,0,2,3,249,5,0,0,29,0,0,12
2020-07-28,407,8,6,6,59,0,2,16,57,0,4,3,9,0,0,1,3,0,0,0,0,0,0,0,39,1,0,0,8,0,0,0,58,2,1,3,12,0,2,3,250,5,1,0,30,0,0,12
2020-07-29,410,8,0,6,59,2,4,18,57,0,0,3,9,2,2,3,3,0,0,0,0,0,0,0,41,1,0,0,8,0,0,0,58,2,0,3,12,0,2,3,251,5,0,0,30,0,0,12
2020-07-30,416,8,2,7,61,0,4,18,60,0,0,4,9,0,2,3,3,0,0,0,0,0,0,0,43,1,0,0,8,0,0,0,58,2,2,3,14,0,2,3,252,5,0,0,30,0,0,12
2020-07-31,422,8,0,7,61,1,5,19,61,0,0,4,9,1,3,4,3,0,0,0,0,0,0,0,44,1,0,0,8,0,0,0,61,2,0,3,14,0,2,3,253,5,0,0,30,0,0,12
2020-08-01,436,8,2,8,63,1,5,20,61,0,0,4,9,0,2,4,3,0,0,0,0,0,0,0,50,1,1,1,9,0,0,0,67,2,1,3,15,1,3,4,255,5,0,0,30,0,0,12
2020-08-02,441,8,1,9,64,1,5,21,62,0,0,3,9,0,1,4,3,0,0,0,0,0,0,0,51,1,1,1,10,1,1,1,69,2,0,5,15,0,3,4,256,5,0,0,30,0,0,12
2020-08-03,443,8,1,9,65,0,5,21,62,0,0,3,9,0,1,4,3,0,0,0,0,0,0,0,51,1,1,1,11,0,1,1,70,2,0,5,15,0,3,4,257,5,0,0,30,0,0,12
2020-08-04,446,8,4,9,69,0,4,21,62,0,0,2,9,0,1,4,3,0,0,0,0,0,0,0,51,1,1,1,12,0,0,1,71,2,3,6,18,0,3,4,259,5,0,0,30,0,0,12
2020-08-05,475,8,2,11,71,2,6,23,62,0,0,2,9,0,1,4,3,0,0,0,0,0,0,0,69,1,0,2,12,0,0,1,81,2,1,7,19,2,5,6,260,5,1,0,31,0,0,12
2020-08-06,492,8,1,10,72,0,6,23,62,0,0,1,9,0,1,4,3,0,0,0,0,0,0,0,79,1,0,2,12,0,0,1,83,2,1,7,20,0,5,6,265,5,0,0,31,0,0,12
2020-08-07,508,8,0,11,72,0,4,23,62,0,0,1,9,0,0,4,3,0,0,0,0,0,0,0,91,1,0,3,12,0,0,1,87,2,0,7,20,0,4,6,265,5,0,0,31,0,0,12
2020-08-08,543,8,0,8,72,0,4,23,63,0,0,0,9,0,0,4,3,0,0,0,0,0,0,0,111,1,0,2,12,0,0,1,96,2,0,6,20,0,4,6,270,5,0,0,31,0,0,12
2020-08-09,560,8,2,8,74,0,4,23,63,0,0,0,9,0,0,4,3,0,0,0,0,0,0,0,122,1,2,2,14,0,0,1,102,2,0,6,20,0,4,6,270,5,0,0,31,0,0,12
2020-08-10,563,8,0,7,74,1,4,24,63,0,0,0,9,0,0,4,3,0,0,0,0,0,0,0,125,1,0,1,14,1,1,2,102,2,0,6,20,0,3,6,270,5,0,0,31,0,0,12
2020-08-11,578,8,1,6,75,0,4,24,63,0,1,0,10,0,0,4,3,0,0,0,0,0,0,0,129,1,0,1,14,0,1,2,103,2,0,5,20,0,3,6,280,5,0,0,31,0,0,12
2020-08-12,603,8,2,8,77,0,4,24,63,0,0,0,10,0,0,4,3,0,0,0,0,0,0,0,141,1,0,2,14,0,1,2,109,2,2,6,22,0,3,6,287,5,0,0,31,0,0,12
2020-08-13,641,8,3,10,80,1,4,25,63,0,0,0,10,0,0,4,3,0,0,0,0,0,0,0,165,1,0,2,14,1,2,3,114,2,2,8,24,0,2,6,296,5,1,0,32,0,0,12
2020-08-14,660,9,1,9,81,0,4,25,63,0,0,0,10,0,0,4,3,0,0,0,0,0,0,0,172,1,1,2,15,0,2,3,120,3,0,7,24,0,2,6,302,5,0,0,32,0,0,12
2020-08-15,696,10,1,9,82,0,3,25,63,0,0,0,10,0,0,4,3,0,0,0,0,0,0,0,181,1,0,2,15,0,2,3,142,4,1,7,25,0,1,6,307,5,0,0,32,0,0,12
2020-08-16,736,11,2,10,84,0,3,25,63,0,1,0,11,0,0,4,3,0,0,0,0,0,0,0,201,1,1,2,16,0,2,3,154,5,0,8,25,0,1,6,315,5,0,0,32,0,0,12
2020-08-17,749,12,3,9,87,0,3,25,65,0,0,1,11,0,0,4,3,0,0,0,0,0,0,0,204,1,1,2,17,0,2,3,155,6,0,6,25,0,1,6,322,5,2,0,34,0,0,12
2020-08-18,764,12,0,8,87,0,2,25,65,0,0,1,11,0,0,4,3,0,0,0,0,0,0,0,217,1,0,2,17,0,2,3,156,6,0,5,25,0,0,6,323,5,0,0,34,0,0,12
2020-08-19,797,12,1,8,88,0,2,25,65,0,0,1,11,0,0,4,3,0,0,0,0,0,0,0,235,1,0,2,17,0,2,3,166,6,1,5,26,0,0,6,328,5,0,0,34,0,0,12
2020-08-20,832,12,3,6,91,0,1,25,66,0,0,1,11,0,0,4,3,0,0,0,0,0,0,0,242,1,1,1,18,0,1,3,184,6,1,4,27,0,0,6,337,5,1,0,35,0,0,12
2020-08-21,874,12,2,7,93,0,1,25,66,0,0,1,11,0,0,4,3,0,0,0,0,0,0,0,266,1,1,2,19,0,1,3,200,6,1,4,28,0,0,6,339,5,0,0,35,0,0,12
2020-08-22,972,12,0,8,93,0,1,25,68,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,334,1,0,2,19,0,1,3,217,6,0,5,28,0,0,6,349,5,0,0,35,0,0,12
2020-08-23,1000,13,0,8,93,1,1,26,69,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,351,1,0,2,19,0,0,3,220,7,0,5,28,1,1,7,356,5,0,0,35,0,0,12
2020-08-24,1028,13,3,9,96,0,1,26,69,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,364,1,1,2,20,0,0,3,229,7,2,6,30,0,1,7,362,5,0,0,35,0,0,12
2020-08-25,1054,13,2,10,98,0,1,26,70,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,373,1,1,3,21,0,0,3,236,7,0,6,30,0,1,7,371,5,1,0,36,0,0,12
2020-08-26,1087,14,3,8,101,0,1,26,73,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,390,1,0,2,21,0,0,3,243,8,2,5,32,0,1,7,377,5,1,0,37,0,0,12
2020-08-27,1114,14,1,8,102,0,1,26,73,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,405,1,0,2,21,0,0,3,248,8,0,5,32,0,1,7,384,5,1,0,38,0,0,12
2020-08-28,1161,14,4,11,106,0,1,26,74,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,430,1,2,4,23,0,0,3,252,8,1,6,33,0,1,7,401,5,1,0,39,0,0,12
2020-08-29,1197,14,0,12,106,0,1,26,75,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,442,1,0,5,23,0,0,3,258,8,0,6,33,0,1,7,418,5,0,0,39,0,0,12
2020-08-30,1222,14,1,12,107,0,1,26,77,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,454,1,0,4,23,0,0,3,263,8,1,7,34,0,1,7,424,5,0,0,39,0,0,12
2020-08-31,1240,14,0,15,107,0,1,26,77,0,0,1,11,0,0,4,4,0,0,0,0,0,0,0,460,1,0,7,23,0,0,3,264,8,0,7,34,0,1,7,435,5,0,0,39,0,0,12
2020-09-01,1247,15,1,14,108,0,1,26,77,0,0,0,11,0,0,4,4,0,1,0,1,0,0,0,462,1,0,8,23,0,0,3,265,9,0,6,34,0,1,7,439,5,0,0,39,0,0,12
2020-09-02,1267,16,1,13,109,0,1,26,78,0,0,0,11,0,0,4,4,0,0,0,1,0,0,0,468,1,0,8,23,0,0,3,265,10,1,5,35,0,1,7,452,5,0,0,39,0,0,12
2020-09-03,1276,16,5,13,114,0,1,26,78,0,0,0,11,0,0,4,4,0,0,0,1,0,0,0,469,1,1,8,24,0,0,3,267,10,3,5,38,0,1,7,458,5,1,0,40,0,0,12
2020-09-04,1309,16,1,16,115,1,2,27,81,0,0,0,11,0,0,4,4,0,0,0,1,0,0,0,474,1,0,9,24,0,0,3,273,10,1,7,39,1,2,8,477,5,0,0,40,0,0,12
2020-09-05,1325,16,1,15,116,0,2,27,82,0,1,0,12,0,0,4,4,0,0,0,1,0,0,0,476,1,0,8,24,0,0,3,278,10,0,7,39,0,2,8,485,5,0,0,40,0,0,12
2020-09-06,1341,16,0,15,116,0,2,27,83,0,0,0,12,0,0,4,4,0,0,0,1,0,0,0,482,1,0,8,24,0,0,3,279,10,0,7,39,0,2,8,493,5,0,0,40,0,0,12
2020-09-07,1351,16,4,15,120,1,3,28,84,0,0,0,12,0,0,4,4,0,0,0,1,0,0,0,482,1,2,8,26,0,0,3,281,10,1,7,40,1,3,9,500,5,1,0,41,0,0,12
2020-09-08,1367,16,1,13,121,0,3,28,84,0,0,0,12,0,0,4,4,0,0,0,1,0,0,0,483,1,0,6,26,0,0,3,282,10,0,7,40,0,3,9,514,5,1,0,42,0,0,12
2020-09-09,1381,16,0,13,121,0,3,28,86,0,0,1,12,0,0,4,4,0,0,0,1,0,0,0,484,1,0,5,26,0,0,3,284,10,0,7,40,0,3,9,523,5,0,0,42,0,0,12
2020-09-10,1396,16,3,15,124,0,3,28,86,0,0,1,12,0,0,4,4,0,0,0,1,0,0,0,488,1,0,6,26,0,0,3,287,10,3,8,43,0,3,9,531,5,0,0,42,0,0,12
2020-09-11,1413,16,3,16,127,0,3,28,91,0,0,1,12,0,0,4,4,0,0,0,1,0,0,0,490,1,1,6,27,0,0,3,289,10,0,9,43,0,3,9,539,5,2,0,44,0,0,12
2020-09-12,1433,16,0,18,127,0,3,28,94,0,0,1,12,0,0,4,5,0,0,0,1,0,0,0,491,1,0,7,27,0,0,3,292,10,0,10,43,0,3,9,551,5,0,0,44,0,0,12
2020-09-13,1452,16,1,15,128,0,2,28,95,0,0,0,12,0,0,4,5,0,0,0,1,0,0,0,491,1,1,5,28,0,0,3,295,10,0,10,43,0,2,9,566,5,0,0,44,0,0,12
2020-09-14,1469,16,3,16,131,0,2,28,96,0,0,0,12,0,0,4,5,0,0,0,1,0,0,0,492,1,0,6,28,0,0,3,297,10,0,10,43,0,2,9,579,5,3,0,47,0,0,12
2020-09-15,1492,16,2,13,133,0,2,28,98,0,1,0,13,0,0,4,5,0,0,0,1,0,0,0,492,1,0,6,28,0,0,3,297,10,1,7,44,0,2,9,600,5,0,0,47,0,0,12
2020-09-16,1503,16,3,14,136,0,2,28,98,0,1,0,14,0,0,4,5,0,0,0,1,0,0,0,493,1,1,7,29,0,0,3,299,10,1,7,45,0,2,9,608,5,0,0,47,0,0,12
2020-09-17,1543,16,2,15,138,0,1,28,102,0,0,0,14,0,0,4,5,0,0,0,1,0,0,0,497,1,0,8,29,0,0,3,302,10,0,7,45,0,1,9,637,5,2,0,49,0,0,12
2020-09-18,1560,16,1,15,139,1,2,29,102,0,0,0,14,0,0,4,5,0,0,0,1,0,0,0,500,1,0,8,29,1,1,4,303,10,1,7,46,0,1,9,650,5,0,0,49,0,0,12
2020-09-19,1589,16,3,15,142,0,2,29,104,0,0,0,14,0,0,4,5,0,0,0,1,0,0,0,503,1,0,8,29,0,1,4,304,10,1,7,47,0,1,9,673,5,2,0,51,0,0,12
2020-09-20,1611,18,1,13,143,0,2,29,105,0,0,0,14,0,0,4,5,0,0,0,1,0,0,0,504,2,0,7,29,0,1,4,307,11,0,6,47,0,1,9,690,5,1,0,52,0,0,12
2020-09-21,1635,19,5,12,148,0,2,29,107,0,1,1,15,0,0,4,5,0,0,0,1,0,0,0,504,2,1,5,30,0,1,4,309,11,2,6,49,0,1,9,710,6,1,0,53,0,0,12
2020-09-22,1677,19,5,14,153,2,4,31,109,0,1,1,16,0,0,4,5,0,1,0,2,0,0,0,507,2,0,5,30,1,2,5,315,11,2,6,51,0,1,9,741,6,1,2,54,1,1,13
2020-09-23,1717,19,2,13,155,1,5,32,113,0,0,1,16,0,0,4,5,0,0,0,2,0,0,0,508,2,0,5,30,0,2,5,317,11,0,5,51,0,1,9,774,6,2,2,56,1,2,14
2020-09-24,1775,19,2,17,157,1,6,33,115,0,0,2,16,1,1,5,7,0,0,1,2,0,0,0,509,2,0,5,30,0,2,5,320,11,1,6,52,0,1,9,824,6,1,3,57,0,2,14
2020-09-25,1841,19,4,17,161,0,6,33,118,0,1,1,17,0,1,5,7,0,0,1,2,0,0,0,511,2,1,6,31,0,2,5,325,11,0,6,52,0,1,9,880,6,2,3,59,0,2,14
2020-09-26,1883,20,3,18,164,1,6,34,126,0,0,1,17,0,1,5,9,0,1,1,3,0,0,0,512,3,1,6,32,1,2,6,327,11,0,6,52,0,1,9,909,6,1,4,60,0,2,14
2020-09-27,1927,20,2,18,166,0,6,34,134,0,0,1,17,0,1,5,16,0,0,2,3,0,0,0,512,3,0,6,32,0,2,6,331,11,0,6,52,0,1,9,934,6,2,3,62,0,2,14
2020-09-28,1962,20,3,20,169,1,8,35,138,0,0,1,17,0,1,5,17,0,0,2,3,1,2,1,512,3,0,6,32,0,2,6,335,11,1,7,53,0,1,9,960,6,2,4,64,0,2,14
2020-09-29,2000,21,4,19,173,2,9,37,140,0,0,1,17,0,1,5,18,0,1,2,4,1,2,2,513,3,0,6,32,0,2,6,338,11,1,7,54,1,2,10,991,7,2,3,66,0,2,14
2020-09-30,2033,21,9,21,182,0,8,37,142,0,1,1,18,0,1,5,18,0,1,3,5,0,1,2,517,3,2,6,34,0,2,6,340,11,1,7,55,0,2,10,1016,7,4,4,70,0,2,14
2020-10-01,2073,22,4,24,186,1,9,38,149,0,1,2,19,0,1,5,18,0,0,3,5,0,1,2,519,3,0,7,34,1,3,7,341,11,0,7,55,0,2,10,1046,8,3,5,73,0,2,14
2020-10-02,2118,22,7,27,193,0,8,38,154,0,0,3,19,0,1,5,18,0,0,3,5,0,1,2,520,3,1,8,35,0,3,7,344,11,0,7,55,0,2,10,1082,8,6,6,79,0,1,14
2020-10-03,2162,23,8,28,201,0,8,38,159,0,4,4,23,0,1,5,19,0,0,3,5,0,1,2,521,3,0,8,35,0,3,7,349,11,0,7,55,0,2,10,1114,9,4,6,83,0,1,14
2020-10-04,2190,24,3,30,204,1,9,39,164,0,1,5,24,1,2,6,19,0,0,2,5,0,1,2,521,4,0,7,35,0,3,7,350,11,0,7,55,0,2,10,1136,9,2,9,85,0,1,14
2020-10-05,2246,24,10,34,214,0,8,39,185,0,0,6,24,0,2,6,19,0,2,3,7,0,1,2,523,4,1,7,36,0,2,7,352,11,1,7,56,0,2,10,1167,9,6,11,91,0,1,14
2020-10-06,2291,27,12,31,226,0,8,39,193,1,0,5,24,0,2,6,19,0,0,3,7,0,1,2,525,4,1,7,37,0,2,7,355,11,1,7,57,0,2,10,1199,11,10,9,101,0,1,14
2020-10-07,2349,28,9,32,235,1,7,40,196,1,0,5,24,0,1,6,19,0,1,3,8,0,0,2,525,4,0,6,37,0,2,7,364,11,0,6,57,0,2,10,1245,12,8,12,109,1,2,15
2020-10-08,2446,31,5,32,240,1,8,41,207,1,0,5,24,0,1,6,20,0,0,3,8,0,0,2,528,4,0,7,37,0,2,7,372,11,1,5,58,0,2,10,1319,15,4,12,113,1,3,16
2020-10-09,2532,32,9,31,249,1,8,42,215,1,1,5,25,0,1,6,20,0,0,3,8,0,0,2,532,4,0,7,37,0,2,7,378,11,0,5,58,0,2,10,1387,16,8,11,121,1,3,17
2020-10-10,2662,33,8,31,257,0,7,42,219,1,0,5,25,0,0,6,26,0,0,2,8,0,0,2,536,4,1,6,38,0,2,7,391,11,0,5,58,0,2,10,1490,17,7,13,128,0,3,17
2020-10-11,2752,34,5,34,262,0,7,42,226,1,1,6,26,0,0,6,26,0,1,3,9,0,0,2,538,4,0,6,38,0,2,7,398,11,1,5,59,0,2,10,1564,18,2,14,130,0,3,17
2020-10-12,2819,36,6,35,268,0,7,42,239,1,0,6,26,0,0,6,26,0,0,3,9,0,0,2,541,4,0,5,38,0,2,7,407,12,0,6,59,0,2,10,1606,19,6,15,136,0,3,17
2020-10-13,2946,38,8,31,276,1,8,43,241,1,0,5,26,0,0,6,29,0,2,4,11,0,0,2,543,4,0,5,38,0,2,7,418,13,0,4,59,0,2,10,1715,20,6,13,142,1,4,18
2020-10-14,3106,38,15,30,291,0,5,43,246,1,2,4,28,0,0,6,33,0,1,3,12,0,0,2,551,4,0,5,38,0,2,7,439,13,2,4,61,0,1,10,1837,20,10,14,152,0,2,18
2020-10-15,3182,38,7,30,298,2,7,45,252,1,0,4,28,0,0,6,35,0,0,3,12,1,1,3,551,4,0,4,38,0,2,7,442,13,0,4,61,0,1,10,1902,20,7,15,159,1,3,19
2020-10-16,3288,40,12,35,310,1,7,46,261,1,0,4,28,0,0,6,42,0,0,3,12,0,0,3,558,4,1,5,39,0,2,7,452,13,2,4,63,0,1,10,1975,22,9,19,168,1,4,20
2020-10-17,3323,43,7,33,317,1,7,47,262,1,0,4,28,0,0,6,47,0,0,2,12,0,0,3,560,4,0,4,39,0,2,7,459,13,1,4,64,0,1,10,1995,25,6,19,174,1,4,21
2020-10-18,3391,44,5,32,322,1,8,48,266,1,0,4,28,0,0,6,51,0,0,1,12,0,0,3,565,4,0,4,39,0,2,7,469,13,0,5,64,1,2,11,2040,26,5,18,179,0,4,21
2020-10-19,3527,44,9,39,331,0,7,48,269,1,1,4,29,0,0,6,58,0,0,1,12,0,0,3,566,4,0,4,39,0,2,7,484,13,0,5,64,0,2,11,2150,26,8,25,187,0,3,21
2020-10-20,3695,48,5,42,336,1,8,49,287,2,0,2,29,0,0,6,63,0,0,1,12,0,0,3,571,4,0,4,39,0,2,7,505,13,0,6,64,0,2,11,2269,29,5,29,192,1,4,22
2020-10-21,3855,51,15,51,351,1,9,50,296,2,0,2,29,0,0,6,75,0,1,2,13,0,0,3,574,4,0,4,39,0,2,7,535,13,3,6,67,0,2,11,2375,32,11,37,203,1,5,23
2020-10-22,4033,52,12,62,363,0,9,50,304,2,1,3,30,0,0,6,85,0,1,2,14,0,0,3,578,4,0,5,39,0,2,7,563,13,1,7,68,0,2,11,2503,33,9,45,212,0,5,23
2020-10-23,4197,54,15,81,378,1,9,51,316,2,0,3,30,0,0,6,97,0,1,2,15,0,0,3,585,4,0,5,39,0,2,7,589,13,4,10,72,0,1,11,2610,35,10,61,222,1,6,24
2020-10-24,4361,56,6,88,384,5,14,56,325,2,0,3,30,0,0,6,105,0,0,3,15,1,1,4,588,4,0,5,39,0,2,7,611,13,0,10,72,2,3,13,2732,37,6,67,228,2,8,26
2020-10-25,4487,59,11,92,395,4,18,60,335,2,3,4,33,0,0,6,117,0,0,3,15,0,1,4,593,4,0,5,39,0,2,7,619,13,2,10,74,1,4,14,2823,40,6,70,234,3,11,29
2020-10-26,4687,60,15,94,410,0,17,60,353,2,0,4,33,0,0,6,128,0,1,2,16,0,1,4,594,4,2,5,41,0,2,7,644,13,2,10,76,0,4,14,2968,41,10,73,244,0,10,29
2020-10-27,4861,65,18,98,428,1,16,61,365,4,1,4,34,1,1,7,132,0,1,2,17,0,0,4,599,4,2,6,43,0,2,7,661,13,1,11,77,0,4,14,3104,44,13,75,257,0,9,29
2020-10-28,5150,67,8,108,436,7,22,68,393,4,1,5,35,2,3,9,143,0,0,2,17,0,0,4,602,4,0,7,43,0,2,7,722,14,0,13,77,1,5,15,3290,45,7,81,264,4,12,33
2020-10-29,5523,68,13,116,449,1,22,69,431,4,1,6,36,0,3,9,171,0,2,4,19,0,0,4,617,4,0,7,43,0,2,7,786,14,1,13,78,0,5,15,3518,46,9,86,273,1,12,34
2020-10-30,5754,75,13,123,462,2,23,71,456,5,0,5,36,0,3,9,197,0,2,5,21,0,0,4,626,4,0,8,43,1,3,8,809,14,0,16,78,0,5,15,3666,52,11,89,284,1,12,35
2020-10-31,6156,83,17,136,479,3,23,74,491,5,4,7,40,0,3,9,214,0,4,7,25,1,1,5,632,4,0,9,43,0,2,8,859,15,1,15,79,1,6,16,3960,59,8,98,292,1,11,36
2020-11-01,6297,85,11,143,490,0,21,74,517,5,1,7,41,0,3,9,237,0,0,7,25,0,1,5,641,4,0,9,43,0,2,8,887,15,3,15,82,0,5,16,4015,61,7,105,299,0,10,36
2020-11-02,6494,94,16,150,506,3,23,77,532,5,1,9,42,2,5,11,252,0,1,8,26,0,1,5,646,4,1,10,44,0,2,8,916,15,4,19,86,1,6,17,4148,70,9,104,308,0,9,36
2020-11-03,6779,98,20,162,526,3,25,80,541,5,1,9,43,1,6,12,266,0,0,9,26,0,2,5,651,4,0,10,44,1,3,9,973,16,4,20,90,0,5,17,4348,73,15,114,323,1,9,37
2020-11-04,7228,103,20,174,546,3,26,83,583,5,0,9,43,0,6,12,314,0,1,9,27,1,2,6,667,4,1,11,45,0,3,9,1043,16,4,22,94,0,4,17,4621,78,14,123,337,2,11,39
2020-11-05,7455,111,20,181,566,1,25,84,592,5,1,10,44,0,6,12,331,1,1,10,28,1,3,7,676,4,1,11,46,0,3,9,1110,16,4,24,98,0,4,17,4746,85,13,126,350,0,9,39
2020-11-06,7769,119,26,182,592,5,28,89,624,5,3,11,47,0,5,12,354,1,1,12,29,0,2,7,700,4,0,11,46,0,3,9,1161,17,5,27,103,0,4,17,4930,92,17,121,367,5,14,44
2020-11-07,8219,123,25,195,617,4,30,93,639,5,0,14,47,0,5,12,360,1,0,12,29,1,3,8,713,4,1,11,47,0,3,9,1247,17,5,33,108,1,5,18,5260,96,19,125,386,2,14,46
2020-11-08,8562,131,14,209,631,4,32,97,649,5,4,15,51,0,5,12,372,1,0,12,29,0,2,8,720,4,1,10,48,0,3,9,1338,19,3,38,111,1,6,19,5483,102,6,134,392,3,16,49
2020-11-09,8906,137,27,223,658,5,35,102,678,6,0,15,51,2,7,14,408,1,2,13,31,1,3,9,735,4,1,10,49,0,2,9,1417,19,11,45,122,1,7,20,5668,107,13,140,405,1,16,50
2020-11-10,9414,148,29,233,687,3,35,105,712,7,1,14,52,1,8,15,435,2,5,13,36,1,2,10,750,4,0,9,49,0,2,9,1536,20,7,52,129,1,8,21,5981,115,16,145,421,0,15,50
2020-11-11,9848,157,25,242,712,4,38,109,733,7,1,17,53,0,7,15,446,2,2,15,38,0,3,10,763,4,0,9,49,0,2,9,1644,21,7,52,136,2,10,23,6262,123,15,149,436,2,16,52
2020-11-12,10257,164,25,249,737,4,40,113,764,8,0,17,53,0,7,15,468,3,4,14,42,0,2,10,778,4,0,9,49,0,2,9,1737,21,6,54,142,1,11,24,6510,128,15,155,451,3,18,55
2020-11-13,10626,171,30,243,767,2,40,115,777,8,0,15,53,0,6,15,491,3,0,11,42,1,3,11,789,4,1,8,50,0,2,9,1803,25,8,49,150,0,11,24,6766,131,21,160,472,1,18,56
2020-11-14,11069,177,26,255,793,6,44,121,801,8,4,17,57,1,7,16,522,3,2,11,44,0,3,11,829,4,3,9,53,0,2,9,1932,27,8,55,158,1,11,25,6985,135,9,163,481,4,21,60
2020-11-15,11419,186,28,277,821,10,53,131,821,8,2,18,59,0,7,16,554,3,2,13,46,0,2,11,838,4,0,10,53,1,3,10,2003,31,11,61,169,4,15,29,7203,140,13,175,494,5,26,65
2020-11-16,11725,196,29,285,850,4,53,135,841,10,1,20,60,1,7,17,581,3,3,13,49,0,2,11,848,4,0,11,53,0,2,10,2113,34,10,64,179,2,16,31,7342,145,15,177,509,1,26,66
2020-11-17,12142,204,21,298,871,2,52,137,857,12,0,19,60,1,7,18,637,3,3,13,52,0,2,11,854,5,2,9,55,0,2,10,2203,36,6,71,185,0,16,31,7591,148,10,186,519,1,25,67
2020-11-18,12584,214,20,303,891,3,51,140,868,12,1,21,61,0,6,18,675,4,2,17,54,0,2,11,865,7,1,10,56,0,1,10,2325,36,3,75,188,0,15,31,7851,155,13,180,532,3,27,70
2020-11-19,13015,222,28,323,919,2,50,142,889,13,1,20,62,0,6,18,700,4,0,16,54,0,2,11,894,8,2,12,58,0,1,10,2446,38,9,79,197,0,15,31,8086,159,16,196,548,2,26,72
2020-11-20,13367,235,26,322,945,3,48,145,917,13,1,20,63,1,7,19,720,5,1,13,55,1,1,12,909,9,0,10,58,0,1,10,2537,41,3,75,200,0,13,31,8284,167,21,204,569,1,26,73
